City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Wind Direction,Weather,Country,Date
472,Kungurtug,50.5994,97.5228,19.18,66,100,2.08,345,overcast clouds,RU,2022-03-19 06:03:06
473,Nadadores,27.05,-101.6,57.16,31,2,3.87,314,clear sky,MX,2022-03-19 06:03:07
474,Noshiro,40.2039,140.0242,40.37,82,87,8.63,12,overcast clouds,JP,2022-03-19 06:03:07
475,Sibolga,1.7427,98.7792,81.16,77,98,4.43,296,overcast clouds,ID,2022-03-19 06:03:08
476,San Andres,12.5847,-81.7006,80.37,73,91,19.19,68,overcast clouds,CO,2022-03-19 06:00:13
477,Balsas,-7.5325,-46.0356,72.59,91,98,0.72,112,overcast clouds,BR,2022-03-19 06:03:08
478,Baracoa,20.3467,-74.4958,75.54,87,14,7.2,61,few clouds,CU,2022-03-19 06:03:09
479,Ankazobe,-18.3167,47.1167,69.22,85,100,2.15,31,light rain,MG,2022-03-19 06:03:09
480,Bom Jesus Da Lapa,-13.255,-43.4181,68.11,81,49,2.01,198,scattered clouds,BR,2022-03-19 06:01:12
481,Saint-Augustin,51.226,-58.6502,15.76,85,76,9.91,324,broken clouds,CA,2022-03-19 06:03:10
482,Chara,56.9064,118.2631,4.37,65,66,1.83,154,broken clouds,RU,2022-03-19 06:03:11
483,Balikpapan,-1.2675,116.8289,85.19,79,20,5.75,110,few clouds,ID,2022-03-19 06:03:11
484,Gambela,8.25,34.5833,84.11,47,92,4.79,74,overcast clouds,ET,2022-03-19 06:03:12
485,Sao Filipe,14.8961,-24.4956,69.87,73,53,12.66,55,broken clouds,CV,2022-03-19 06:03:12
486,Pishin,30.5803,66.9961,68.52,24,0,2.75,263,clear sky,PK,2022-03-19 06:03:13
487,Ugoofaaru,5.6667,73.0,83.55,70,12,15.43,276,few clouds,MV,2022-03-19 06:03:13
488,Port Macquarie,-31.4333,152.9167,70.9,69,85,16.35,190,overcast clouds,AU,2022-03-19 06:03:14
489,Grants Pass,42.439,-123.3284,54.3,63,0,5.75,110,clear sky,US,2022-03-19 06:00:04
490,Luis Correia,-2.8792,-41.6669,76.86,89,90,8.68,84,overcast clouds,BR,2022-03-19 06:03:15
491,Tucumcari,35.1717,-103.725,39.04,65,0,0.0,0,clear sky,US,2022-03-19 06:03:15
492,Filingue,14.3521,3.3168,74.41,12,13,8.34,107,few clouds,NE,2022-03-19 06:03:16
493,Palu,-0.8917,119.8707,83.23,88,96,4.18,281,overcast clouds,ID,2022-03-19 06:03:16
494,Churapcha,62.0025,132.4325,11.03,82,100,2.64,303,overcast clouds,RU,2022-03-19 06:03:17
495,Astana,51.1801,71.446,6.75,78,0,8.95,80,clear sky,KZ,2022-03-19 06:03:17
496,Acarau,-2.8856,-40.12,75.9,89,75,6.44,106,broken clouds,BR,2022-03-19 06:03:18
497,Valle Hermoso,25.6667,-97.8333,60.66,61,62,7.87,62,broken clouds,MX,2022-03-19 06:03:19
498,San Jeronimo,-11.9472,-75.2829,50.22,79,100,1.9,86,overcast clouds,PE,2022-03-19 06:03:19
499,Mbarara,-0.608,30.65,69.82,66,10,4.65,146,clear sky,UG,2022-03-19 06:03:20
500,Taggia,43.8485,7.8545,54.99,38,95,12.64,9,overcast clouds,IT,2022-03-19 06:03:20
501,Bangolo,7.0069,-7.475,70.63,99,70,1.54,268,broken clouds,CI,2022-03-19 06:03:20
502,Abaza,52.655,90.0928,28.62,66,93,6.85,287,overcast clouds,RU,2022-03-19 06:03:21
503,Busko-Zdroj,50.4708,20.7188,28.09,49,0,8.01,82,clear sky,PL,2022-03-19 06:03:21
504,Kuvandyk,51.4781,57.3552,16.54,89,69,5.19,77,broken clouds,RU,2022-03-19 06:03:22
505,Farah,32.5,62.5,56.71,31,0,4.88,323,clear sky,AF,2022-03-19 06:03:23
506,Guilin,25.2819,110.2864,83.97,54,74,5.19,217,broken clouds,CN,2022-03-19 06:03:23
507,High Level,58.5169,-117.136,16.68,98,53,1.97,89,broken clouds,CA,2022-03-19 06:03:24
508,Carndonagh,55.25,-7.2667,42.78,86,9,10.02,134,clear sky,IE,2022-03-19 06:03:24
509,Kozhevnikovo,56.2589,83.9714,22.24,83,100,10.27,255,overcast clouds,RU,2022-03-19 06:03:24
510,Yumen,40.2833,97.2,48.72,28,100,18.28,98,overcast clouds,CN,2022-03-19 06:04:25
511,Dingle,10.9995,122.6711,91.62,48,100,12.3,63,overcast clouds,PH,2022-03-19 06:04:26
512,Ibra,22.6906,58.5334,84.34,23,0,3.18,173,clear sky,OM,2022-03-19 06:04:26
513,Conde,-7.2597,-34.9075,74.66,94,20,5.75,190,few clouds,BR,2022-03-19 06:04:27
514,Dwarka,22.2394,68.9678,82.96,58,31,10.58,259,scattered clouds,IN,2022-03-19 06:04:27
515,Dzhebariki-Khaya,62.2167,135.8,19.38,82,100,2.28,307,overcast clouds,RU,2022-03-19 06:04:28
516,Copiapo,-27.3667,-70.3333,69.71,51,0,1.12,4,clear sky,CL,2022-03-19 06:01:42
517,Mananjary,-21.2167,48.3333,76.28,91,100,10.51,187,moderate rain,MG,2022-03-19 06:04:28
518,Thunder Bay,48.4001,-89.3168,17.47,99,78,2.64,332,broken clouds,CA,2022-03-19 06:02:54
519,Sakakah,29.9697,40.2064,51.37,36,0,1.7,299,clear sky,SA,2022-03-19 05:59:57
520,Sept-Iles,50.2001,-66.3821,10.29,87,4,7.67,349,clear sky,CA,2022-03-19 06:04:29
521,Kamenka,51.3223,42.7678,18.36,92,53,3.78,22,broken clouds,RU,2022-03-19 06:04:29
522,Kotido,2.9806,34.1331,76.93,50,46,6.17,143,scattered clouds,UG,2022-03-19 06:04:30
523,Santiago,-33.4569,-70.6483,73.17,38,74,0.85,71,broken clouds,CL,2022-03-19 06:00:45
524,Tsaratanana,-16.7833,47.65,77.76,87,100,0.85,305,overcast clouds,MG,2022-03-19 06:04:31
525,Clearlake,38.9582,-122.6264,52.79,63,100,4.5,266,overcast clouds,US,2022-03-19 06:04:31
526,Mayumba,-3.432,10.6554,78.22,89,100,10.0,150,moderate rain,GA,2022-03-19 06:04:32
527,Borba,-4.3878,-59.5939,73.31,97,99,2.48,69,moderate rain,BR,2022-03-19 06:04:32
528,Paso De Los Toros,-32.8167,-56.5167,52.56,90,27,8.55,177,scattered clouds,UY,2022-03-19 06:04:33
529,Calama,-22.4667,-68.9333,54.19,44,0,4.21,91,clear sky,CL,2022-03-19 06:00:11
530,Tsagan Aman,47.5639,46.7218,27.0,54,5,9.22,44,clear sky,RU,2022-03-19 06:04:34
531,Lake Charles,30.2131,-93.2044,57.97,56,0,13.8,350,clear sky,US,2022-03-19 06:04:34
532,Verkhoyansk,67.5447,133.385,6.58,78,24,7.76,198,few clouds,RU,2022-03-19 06:04:34
533,Kununurra,-15.7667,128.7333,94.98,46,100,8.05,160,overcast clouds,AU,2022-03-19 06:04:35
534,Korem,12.5058,39.5228,53.91,94,99,4.72,105,light rain,ET,2022-03-19 06:04:35
535,Shizukuishi,39.6833,140.9833,36.01,99,95,5.39,19,overcast clouds,JP,2022-03-19 06:04:36
536,Toora-Khem,52.4675,96.11,21.52,71,76,6.93,303,broken clouds,RU,2022-03-19 06:04:36
537,Contamana,-7.3333,-75.0167,73.87,93,100,2.24,5,overcast clouds,PE,2022-03-19 06:04:37
538,Kysyl-Syr,63.8986,122.7617,14.43,77,92,9.17,185,overcast clouds,RU,2022-03-19 06:04:37
539,Akhisar,38.9185,27.8401,33.04,60,16,14.09,18,few clouds,TR,2022-03-19 06:04:38
540,Itoman,26.1247,127.6694,73.4,67,20,13.8,320,few clouds,JP,2022-03-19 06:04:39
541,Senno,59.5336,33.9167,26.26,91,58,3.94,266,broken clouds,RU,2022-03-19 06:04:39
542,Aviles,43.5547,-5.9248,52.38,83,0,5.75,190,clear sky,ES,2022-03-19 06:04:40
543,Whitehorse,60.7161,-135.0538,30.97,93,100,20.71,170,light snow,CA,2022-03-19 06:00:17
544,Carauari,-4.8828,-66.8958,72.68,99,100,1.07,205,overcast clouds,BR,2022-03-19 06:04:40
545,Blankenberge,51.3131,3.1323,44.55,75,0,7.0,49,clear sky,BE,2022-03-19 06:04:41
546,Talnakh,69.4865,88.3972,24.21,92,100,2.93,318,light snow,RU,2022-03-19 06:04:41
547,Yibin,28.7667,104.6238,87.15,44,2,4.23,59,clear sky,CN,2022-03-19 06:04:42
548,Vestmanna,62.1564,-7.1664,47.32,81,100,6.91,0,overcast clouds,FO,2022-03-19 06:04:42
549,Dhidhdhoo,6.8833,73.1,83.25,70,5,14.5,272,clear sky,MV,2022-03-19 06:04:43
550,Marsh Harbour,26.5412,-77.0636,75.74,81,0,13.33,136,clear sky,BS,2022-03-19 06:00:03
551,Izhma,65.0083,53.9113,30.97,85,32,8.48,254,scattered clouds,RU,2022-03-19 06:04:44
552,Lenti,46.624,16.5386,27.84,65,8,1.59,243,clear sky,HU,2022-03-19 06:04:44
553,Sobolevo,54.4299,31.8996,23.22,87,11,4.79,6,few clouds,RU,2022-03-19 06:04:45
554,Ola,59.5833,151.2833,23.14,79,80,5.5,43,broken clouds,RU,2022-03-19 06:04:45
555,Yaan,7.3833,8.5667,77.49,78,75,3.74,195,broken clouds,NG,2022-03-19 06:01:26
556,Katsuura,35.1333,140.3,62.62,71,96,3.91,64,overcast clouds,JP,2022-03-19 06:05:46
557,Zabol,32.25,67.25,62.35,24,0,7.76,254,clear sky,AF,2022-03-19 06:05:47
558,Elat,29.5581,34.9482,58.5,65,0,10.89,356,clear sky,IL,2022-03-19 06:05:47
559,Channel-Port Aux Basques,47.5702,-59.1367,32.56,88,73,15.95,315,broken clouds,CA,2022-03-19 06:05:48
560,Wanning,18.8003,110.3967,80.58,80,100,7.7,121,overcast clouds,CN,2022-03-19 06:05:48
561,Oga,46.4631,10.347,35.8,98,100,1.21,170,light snow,IT,2022-03-19 06:05:49
562,Te Anau,-45.4167,167.7167,65.8,57,76,3.4,200,broken clouds,NZ,2022-03-19 06:05:49
563,Lohardaga,23.4333,84.6833,94.75,15,96,3.11,161,overcast clouds,IN,2022-03-19 06:05:50
564,Natal,-5.795,-35.2094,75.85,94,20,3.44,240,few clouds,BR,2022-03-19 06:01:40
565,Genhe,50.7833,121.5167,19.09,58,98,5.61,245,overcast clouds,CN,2022-03-19 06:05:50
566,Scottsbluff,41.8666,-103.6672,44.78,53,0,8.01,281,clear sky,US,2022-03-19 06:04:43
567,Puquio,-14.7,-74.1333,50.27,84,89,0.67,36,overcast clouds,PE,2022-03-19 06:05:51
568,Stokmarknes,68.5646,14.9108,44.4,91,100,36.6,238,overcast clouds,NO,2022-03-19 06:05:52
569,Samfya,-11.3649,29.5565,67.53,92,100,6.15,139,overcast clouds,ZM,2022-03-19 06:05:52
570,Niquero,20.0431,-77.5828,76.15,78,16,1.77,61,few clouds,CU,2022-03-19 06:05:53
571,Drochia,48.035,27.8161,28.72,50,1,7.67,43,clear sky,MD,2022-03-19 06:05:53
572,Buin,-33.7333,-70.75,74.05,33,76,1.95,187,broken clouds,CL,2022-03-19 06:05:54
573,Sur,22.5667,59.5289,80.37,52,0,10.02,355,clear sky,OM,2022-03-19 06:05:54
574,Camapua,-19.5314,-54.0439,71.69,94,96,0.89,48,overcast clouds,BR,2022-03-19 06:05:55
575,Amahai,-3.3333,128.9167,85.5,71,87,7.02,169,overcast clouds,ID,2022-03-19 06:05:55
576,Port Blair,11.6667,92.75,84.24,74,75,8.05,70,broken clouds,IN,2022-03-19 06:05:56
577,Kurilsk,45.2333,147.8833,29.43,88,100,14.14,87,snow,RU,2022-03-19 06:05:56
578,Vanimo,-2.6741,141.3028,85.57,71,56,8.39,63,broken clouds,PG,2022-03-19 06:05:57
579,Porosozero,62.7191,32.727,33.04,92,93,7.2,268,overcast clouds,RU,2022-03-19 06:05:57
580,Jiuquan,39.7432,98.5174,49.01,27,100,6.55,99,overcast clouds,CN,2022-03-19 06:05:58
581,Menongue,-14.6585,17.691,63.75,82,21,2.95,103,few clouds,AO,2022-03-19 06:05:58
582,Panguna,-6.3164,155.4848,79.3,63,18,1.9,1,few clouds,PG,2022-03-19 06:05:59
583,Rawah,34.4816,41.9093,55.49,39,93,11.27,133,overcast clouds,IQ,2022-03-19 06:05:59
584,Rio Verde De Mato Grosso,-18.9181,-54.8442,73.74,91,100,1.61,27,overcast clouds,BR,2022-03-19 06:04:54
585,Kushikino,31.7167,130.2667,58.08,78,98,24.32,302,moderate rain,JP,2022-03-19 06:06:00
586,Qasigiannguit,68.8193,-51.1922,3.45,97,100,6.78,197,overcast clouds,GL,2022-03-19 06:06:01
587,Shestakovo,56.4915,103.96,21.11,76,100,9.04,263,overcast clouds,RU,2022-03-19 06:06:01
588,Dutse,11.7594,9.3392,67.51,13,18,6.31,73,few clouds,NG,2022-03-19 06:06:02
589,Axim,4.8699,-2.2405,79.07,89,88,6.04,200,overcast clouds,GH,2022-03-19 06:06:03
590,Shepsi,44.0361,39.1489,34.7,64,100,9.91,55,overcast clouds,RU,2022-03-19 06:06:03
591,Belomorsk,64.5232,34.7668,31.26,88,52,9.17,255,broken clouds,RU,2022-03-19 06:06:04
592,Sydney,-33.8679,151.2073,73.74,70,75,18.41,160,broken clouds,AU,2022-03-19 06:06:04
593,At-Bashi,41.1702,75.8106,35.49,98,99,3.71,333,overcast clouds,KG,2022-03-19 06:06:05
594,Peace River,56.2501,-117.286,26.91,87,46,3.29,192,scattered clouds,CA,2022-03-19 06:05:26
595,Karaman,37.0833,33.25,16.2,57,69,23.33,349,broken clouds,TR,2022-03-19 06:06:05
596,Gallup,35.5281,-108.7426,36.01,34,0,0.0,0,clear sky,US,2022-03-19 06:06:06
597,Shumskiy,54.8318,99.1328,23.99,67,97,8.9,303,overcast clouds,RU,2022-03-19 06:06:06
598,Kuminskiy,58.6667,66.5667,26.96,91,84,9.19,229,broken clouds,RU,2022-03-19 06:06:07
599,Vila Velha,-20.3297,-40.2925,74.95,91,20,3.44,310,few clouds,BR,2022-03-19 06:01:16
600,Muros,42.7762,-9.0603,50.16,76,25,7.4,103,scattered clouds,ES,2022-03-19 06:06:08
601,Sambava,-14.2667,50.1667,82.72,75,100,3.29,324,overcast clouds,MG,2022-03-19 06:06:08
602,Can Tho,10.0333,105.7833,89.58,66,40,6.91,60,scattered clouds,VN,2022-03-19 06:06:09
603,Mendota,36.7536,-120.3816,58.01,54,86,2.53,11,overcast clouds,US,2022-03-19 06:06:09
604,Trinidad,-14.8333,-64.9,73.67,97,100,2.73,90,overcast clouds,BO,2022-03-19 06:06:09
605,Bijie,27.3125,105.2942,83.46,23,13,18.84,204,few clouds,CN,2022-03-19 06:07:10
606,Alekseyevsk,57.8406,108.3492,18.07,80,100,9.69,237,light snow,RU,2022-03-19 06:07:11
607,Cavalcante,-13.7975,-47.4583,67.33,84,35,3.91,114,scattered clouds,BR,2022-03-19 06:07:11
608,Poya,-21.35,165.15,75.78,95,100,4.23,227,overcast clouds,NC,2022-03-19 06:07:12
609,Nokaneng,-19.6667,22.2667,64.74,87,100,8.43,100,overcast clouds,BW,2022-03-19 06:07:13
610,Khuzhir,53.1939,107.3397,22.1,56,100,6.31,315,overcast clouds,RU,2022-03-19 06:07:14
611,Tefe,-3.3542,-64.7114,72.5,100,99,1.36,2,overcast clouds,BR,2022-03-19 06:07:14
612,Cuitareo,19.6167,-100.6,50.61,46,1,2.21,42,clear sky,MX,2022-03-19 06:07:15
613,Pogranichnyy,44.4064,131.3769,29.12,53,100,7.47,34,overcast clouds,RU,2022-03-19 06:07:15
614,Mackenzie,55.2999,-123.1698,33.1,99,100,2.1,117,light snow,CA,2022-03-19 06:05:26
615,Amet,25.3,73.9333,95.61,9,42,13.89,264,scattered clouds,IN,2022-03-19 06:07:16
616,Mnogovershinnyy,53.9353,139.9242,19.33,85,97,4.03,8,overcast clouds,RU,2022-03-19 06:07:17
617,Norwood,42.1945,-71.1995,56.66,79,0,11.01,191,clear sky,US,2022-03-19 06:06:27
618,Yelizovo,53.1873,158.3805,32.11,88,100,4.52,50,light snow,RU,2022-03-19 06:07:18
619,Gornopravdinsk,60.05,69.9,29.48,94,100,9.6,233,overcast clouds,RU,2022-03-19 06:07:18
620,Ust-Karsk,52.7011,118.8077,20.37,85,100,2.48,335,light snow,RU,2022-03-19 06:07:19
621,Totness,5.8833,-56.3167,75.2,89,85,7.78,77,overcast clouds,SR,2022-03-19 06:07:19
622,Itapolis,-21.5956,-48.8128,72.7,82,100,3.06,187,overcast clouds,BR,2022-03-19 06:07:20
623,Rawa Mazowiecka,51.7644,20.2549,35.91,45,0,6.76,97,clear sky,PL,2022-03-19 06:07:20
624,Duldurga,50.6761,113.5931,23.07,59,100,3.04,282,light snow,RU,2022-03-19 06:07:21
625,Castellammare Del Golfo,38.0188,12.8858,60.12,73,100,7.36,106,overcast clouds,IT,2022-03-19 06:07:22
626,Xuddur,4.1213,43.8894,81.9,48,54,18.68,91,broken clouds,SO,2022-03-19 06:07:22
627,Oranjestad,12.524,-70.027,78.04,84,5,26.35,84,clear sky,AW,2022-03-19 06:07:23
628,Sainte-Marie,-20.8968,55.5496,86.41,74,0,2.3,0,clear sky,RE,2022-03-19 06:07:23
629,Abu Kamal,34.4506,40.9171,55.56,40,83,7.25,118,broken clouds,SY,2022-03-19 06:07:24
630,Maraba,-5.3686,-49.1178,73.58,100,75,0.0,0,broken clouds,BR,2022-03-19 06:07:24
631,Zhanakorgan,43.9098,67.2495,35.94,51,28,7.61,321,scattered clouds,KZ,2022-03-19 06:07:25
632,Trairi,-3.2778,-39.2689,74.77,89,57,5.7,119,moderate rain,BR,2022-03-19 06:04:53
633,Iringa,-7.7667,35.7,66.04,83,92,1.32,152,overcast clouds,TZ,2022-03-19 06:07:26
634,Roald,62.5833,6.1333,50.14,50,0,25.32,200,clear sky,NO,2022-03-19 06:07:26
635,Boueni,-12.9025,45.0761,85.98,74,100,7.99,291,overcast clouds,YT,2022-03-19 06:07:26
636,Jhargram,22.45,86.9833,96.8,18,59,7.11,172,broken clouds,IN,2022-03-19 06:07:27
637,Sorong,-0.8833,131.25,84.49,74,61,8.86,18,light rain,ID,2022-03-19 06:07:27
638,Chimore,-16.9833,-65.1333,72.21,99,95,1.97,158,overcast clouds,BO,2022-03-19 06:07:28
639,Ornskoldsvik,63.2909,18.7153,34.75,75,40,8.05,200,scattered clouds,SE,2022-03-19 06:07:29
640,Warangal,18.0,79.5833,92.43,35,19,12.26,176,few clouds,IN,2022-03-19 06:07:29
641,Imbituba,-28.24,-48.6703,75.81,92,100,4.05,318,light rain,BR,2022-03-19 06:07:30
642,Rayong,12.8333,101.4333,93.79,61,69,8.34,189,broken clouds,TH,2022-03-19 06:07:30
643,Srandakan,-7.9386,110.2506,84.94,69,87,8.95,242,overcast clouds,ID,2022-03-19 06:07:31
644,Montemor-O-Novo,38.6481,-8.2145,44.76,88,7,5.95,93,clear sky,PT,2022-03-19 06:07:31
645,Tautira,-17.7333,-149.15,81.99,73,7,12.84,95,clear sky,PF,2022-03-19 06:07:32
646,Atkinson,42.8384,-71.147,56.14,84,75,8.05,70,broken clouds,US,2022-03-19 06:07:32
647,Madimba,-10.4,40.3333,80.69,84,100,6.35,309,light rain,TZ,2022-03-19 06:07:33
648,Ostrovnoy,68.0531,39.5131,28.58,78,7,20.33,240,clear sky,RU,2022-03-19 06:07:33
649,Eldorado,-23.7869,-54.2836,70.18,99,100,5.01,110,light rain,BR,2022-03-19 06:08:34
650,Araouane,18.9048,-3.5265,68.81,23,0,9.33,13,clear sky,ML,2022-03-19 06:08:34
651,Dehui,44.5333,125.7,29.59,50,6,10.69,19,clear sky,CN,2022-03-19 06:08:35
652,Ca Mau,9.1769,105.15,99.84,32,65,8.66,113,broken clouds,VN,2022-03-19 06:08:36
653,Uribia,11.7139,-72.266,76.93,76,9,17.81,78,clear sky,CO,2022-03-19 06:07:01
654,Staffanstorp,55.6428,13.2064,38.07,86,0,4.61,50,clear sky,SE,2022-03-19 06:08:37
655,Agirish,61.9247,63.0231,32.36,90,48,7.31,281,scattered clouds,RU,2022-03-19 06:08:37
656,Alice Town,25.7167,-79.3,77.5,78,0,14.94,129,clear sky,BS,2022-03-19 06:08:38
657,Goya,-29.14,-59.2626,59.34,81,41,8.41,166,scattered clouds,AR,2022-03-19 06:08:38
658,Banda Aceh,5.5577,95.3222,82.42,76,100,15.32,198,light rain,ID,2022-03-19 06:08:39
659,Talara,-4.5772,-81.2719,75.16,73,36,13.58,168,scattered clouds,PE,2022-03-19 06:08:39
660,Nagua,19.3832,-69.8474,72.37,83,2,7.27,102,clear sky,DO,2022-03-19 06:08:40
661,Bajil,15.0584,43.2851,79.93,70,9,5.57,294,clear sky,YE,2022-03-19 06:08:40
662,Harrison,30.4091,-89.0436,64.47,56,0,16.11,310,clear sky,US,2022-03-19 06:08:41
663,Yinchuan,38.4681,106.2731,47.73,28,61,2.26,225,broken clouds,CN,2022-03-19 06:08:41
664,Iberia,29.9502,-91.7507,62.56,62,20,6.91,330,few clouds,US,2022-03-19 06:08:42
665,Yuancheng,36.652,107.7896,43.32,38,99,6.96,150,overcast clouds,CN,2022-03-19 06:08:42
666,Gannan,47.9147,123.5031,31.82,29,13,3.09,238,few clouds,CN,2022-03-19 06:08:43
667,Cartagena,10.3997,-75.5144,79.54,79,58,6.58,47,broken clouds,CO,2022-03-19 06:08:43
668,Saurimo,-9.6608,20.3916,64.99,93,61,2.86,111,broken clouds,AO,2022-03-19 06:08:44
669,Monrovia,6.3005,-10.7969,75.22,83,100,3.13,24,overcast clouds,LR,2022-03-19 06:08:45
670,Buraydah,26.326,43.975,67.93,14,0,13.27,184,clear sky,SA,2022-03-19 06:08:45
671,Cootamundra,-34.65,148.0333,85.95,35,12,8.52,90,few clouds,AU,2022-03-19 06:08:46
672,Boguchany,58.3814,97.4531,20.98,86,100,11.25,249,overcast clouds,RU,2022-03-19 06:08:46
673,Agadez,19.75,10.25,68.72,6,20,8.34,199,few clouds,NE,2022-03-19 06:08:47
674,Hermiston,45.8404,-119.2895,52.09,83,0,6.91,160,clear sky,US,2022-03-19 06:08:47
675,Alekseyevka,50.6309,38.6903,13.46,95,83,2.91,41,broken clouds,RU,2022-03-19 06:08:48
676,Ahipara,-35.1667,173.1667,67.71,81,30,10.22,36,scattered clouds,NZ,2022-03-19 06:08:48
677,Muhos,64.808,25.9931,33.89,76,30,12.97,229,scattered clouds,FI,2022-03-19 06:08:49
678,Egvekinot,66.3167,-179.1667,-17.12,84,1,3.27,352,clear sky,RU,2022-03-19 06:08:49
679,Port Augusta,-32.5,137.7667,93.24,28,81,4.68,181,broken clouds,AU,2022-03-19 06:08:50
680,Sarkand,45.41,79.9186,32.7,79,86,3.8,329,overcast clouds,KZ,2022-03-19 06:08:50
681,Taganak,6.0833,118.3,84.2,70,85,7.2,58,moderate rain,PH,2022-03-19 06:08:51
682,Thessalon,46.2501,-83.5666,34.09,98,100,13.18,42,snow,CA,2022-03-19 06:05:02
683,Lasa,46.6166,10.7002,35.02,93,97,1.74,58,overcast clouds,IT,2022-03-19 06:08:52
684,Surgut,61.25,73.4167,24.98,68,0,11.18,240,clear sky,RU,2022-03-19 06:08:06
685,Sokoni,-6.4333,39.55,82.09,74,85,7.18,358,overcast clouds,TZ,2022-03-19 06:08:52
686,Angoram,-4.0625,144.0661,87.12,65,57,7.31,31,broken clouds,PG,2022-03-19 06:08:53
687,Kahului,20.8947,-156.47,75.85,72,40,14.97,60,scattered clouds,US,2022-03-19 06:08:53
688,Durant,33.994,-96.3708,49.51,53,0,4.61,320,clear sky,US,2022-03-19 06:08:54
689,San Cristobal,7.7669,-72.225,65.5,76,92,1.74,75,overcast clouds,VE,2022-03-19 06:08:54
690,Zabid,14.1951,43.3152,80.74,65,51,4.9,294,broken clouds,YE,2022-03-19 06:08:55
691,Aguimes,27.9054,-15.4461,59.63,72,75,6.91,340,broken clouds,ES,2022-03-19 06:08:55
692,Tigil,57.8,158.6667,29.05,77,86,12.93,133,overcast clouds,RU,2022-03-19 06:08:56
693,Olean,42.0776,-78.4297,56.08,100,100,3.44,160,light rain,US,2022-03-19 06:08:56
694,Buriti,-22.9302,-45.3881,68.22,91,73,2.33,53,broken clouds,BR,2022-03-19 06:08:57
695,Iranshahr,27.2025,60.6848,70.14,49,0,0.0,0,clear sky,IR,2022-03-19 06:09:57
696,Riyadh,24.6877,46.7219,64.54,7,0,5.97,174,clear sky,SA,2022-03-19 06:08:35
697,Catamarca,-28.4696,-65.7852,64.78,71,58,4.0,270,broken clouds,AR,2022-03-19 06:08:08
698,South Lake Tahoe,38.9332,-119.9844,46.26,68,0,6.91,210,clear sky,US,2022-03-19 06:06:07
699,Mikun,62.3547,50.0771,27.59,91,89,8.59,260,overcast clouds,RU,2022-03-19 06:09:58
700,Kaifeng,34.7911,114.3483,48.45,39,99,14.12,46,overcast clouds,CN,2022-03-19 06:09:59
701,Valenca,-13.3703,-39.0731,70.86,97,45,2.46,233,scattered clouds,BR,2022-03-19 06:10:00
702,Belyy Yar,53.6039,91.3903,28.29,56,0,4.47,180,clear sky,RU,2022-03-19 06:10:00
703,Megion,61.0296,76.1136,28.02,92,100,13.04,264,overcast clouds,RU,2022-03-19 06:10:01
704,Wuchang,44.9143,127.15,28.71,59,47,5.53,50,scattered clouds,CN,2022-03-19 06:10:01
705,Ilhabela,-23.7781,-45.3581,78.08,79,65,3.98,5,broken clouds,BR,2022-03-19 06:10:02
706,Madaoua,14.073,5.96,70.45,10,5,10.09,68,clear sky,NE,2022-03-19 06:10:02
707,Richards Bay,-28.783,32.0377,71.37,71,66,4.41,351,broken clouds,ZA,2022-03-19 06:10:03
708,Konevo,62.1215,39.3192,27.73,94,37,7.81,265,scattered clouds,RU,2022-03-19 06:10:03
709,Vanavara,60.34,102.2797,19.54,85,100,12.12,244,overcast clouds,RU,2022-03-19 06:10:04
